,0,1,2
3763,"Südamekahjustusega hüpertooniatõbi ilma (kongestiivse) südamepuudulikkuseta,mõõdukas risk.",I00-I99,1
3764,Grav in hebd 21+2. PPROM partialis,O00-O99,1
3765,Cicatrix uteri N I . Grav. in h. 38+2,O00-O99,1
3766,"Tsüstiline fibroos (F508 del/394TT), bronhiektaasid, kr. obstruktiivne bronhiit, kõhunäärme eksokriinne puudulikkus, P. aeruginosa kolonisatsioon",O00-O99,1
3767,"CHA2DS2 VASc 5, HAS-BLED 2; permanentne",I00-I99,1
3768,"CHA2DS2 - VASc 9; HAS- BLED 3, paroksüsmaalne",I00-I99,1
3769,Aordiklapi ja üleneva aordi  bioprotees 2011,Z00-Z99,1
3770,CHA2DS2 - VAsc 4; HAS-BLED 3; hetkel siinusrütm,I00-I99,1
3771,Endometriosis pelvi peritonei st. I,N00-N99,1
3772,"CHA2DS2 VASc 5, HAS-BLED 3; persisteeriv",I00-I99,1
3773,Uterus et cervix duplex. Osaline tupe vahesein,Q00-Q99,1
3774,"2010 Cx, Di, 2011 Di, 12.08.15  D, DIP, DPL",Z00-Z99,1
3775,"Antikoagulantide (käesolev) pikaajaline kasutamine anamneesis
anamneesis KATE",Z00-Z99,1
3776,Grav in hebd 41+6. Algav ülekandlus,O00-O99,1
3777,"Adenokarcinoma in situ, tubulovilloosne adenoom, endoskoopiliselt eemaldatud",C00-D48,1
3778,Valikulise keisrilõikega sünnitus 38+3 nädalal,O00-O99,1
3779,Capitis et guttata et nummularis disseminata  in st.prog.,L00-L99,1
3780,Defectus cutis reg. cruris sin.,S00-T98,1
3781,2010 a umbsoole PK IVst.,Z00-Z99,1
3782,"Paroksüsmaalne,CHA2DS2-VASc 1p, HAS BLED 0p, EHRA II",I00-I99,1
3783,"Ema hooldamine tuharseisu (tuharate eesasetsuse) korral
Grav in hebd 38+5. Lihttuharseis.",O00-O99,1
3784,Permanentne; CHA2DS2 - VAsc 4; HAS-BLED 1,I00-I99,1
3785,- vasema unearteri stenoos 70%,I00-I99,1
3786,Parema põlve- ja vasaku puusaliigese endoproteesid,Z00-Z99,1
3787,"Neeruvähi metastaas parema kopsu ülasagaras (opereeritud)
Neeruvähi metastaas parema kopsu ülasagaras (opereeritud)",C00-D48,1
3788,"2006 radikaalne prostatektoomia, 2013 parempoolne tuumornefrektoomia
2006 radikaalne prostatektoomia, 2013 parempoolne tuumornefrektoomia",Z00-Z99,1
3789,"2004 AKŠ, 2 šunti
2004 AKŠ, 2 šunti",Z00-Z99,1
3790,Pelvioperitonitis chronica adhaesiva. Peritubaarsed ja periovariaalsed liited.,N00-N99,1
3791,Mõlema jala achilleuse kõõluste piirkonnas,L00-L99,1
3792,"E pahaloomuline kasvaja
adenokartsinoom G2, I staadium",C00-D48,1
3793,"Teisiti täpsustamata (mittetoksiline) sõlmeline struuma
anamneesis kilpnäärme lobektoomia sõlmelise struuma pärast",E00-E90,1
3794,"Transsectio EPL; EPB, AbPL dex",S00-T98,1
3795,"Ema hooldamine tuharseisu (tuharate eesasetsuse) korral
Loote lihttuharseis.",O00-O99,1
3796,"Äge, parempoolne. Tekitaja pseudomonas aeruginosa",H60-H95,1
3797,2005; 2015 08. inferioorne STEMI,I00-I99,1
3798,"Südamekahjustusega hüpertooniatõbi ilma (kongestiivse) südamepuudulikkuseta,mõõdukas (2) risk",I00-I99,1
3799,Status post alloplasticam a.femoralis communis dextri et auto-allovenotransplantationem femoro-tibialis sinistri,Z00-Z99,1
3800,". sapiteede metallstent 1.11.2012, korduv stentimine 9.11.2013",Z00-Z99,1
3801,St. post arthroplasticam coxae sin,Z00-Z99,1
3802,Antrumi ja korpuse erosiivne gastriit,K00-K93,1
3803,"Bradükardiline, CHA2DS2-VASc 2, HAS BLED 1, persisteeruv, siinusrütm taastatud elektrilise kardioversiooniga",I00-I99,1
3804,Väljutusjõudude nõrkus. Stimulatio cum Oxytocini.,O00-O99,1
3805,Rasedusaegsed suguelundite nakkused- GBS kandlus,O00-O99,1
3806,"Südamekahjustusega hüpertooniatõbi (kongestiivse) südamepuudulikkusega III a, II st",I00-I99,1
3807,Patch testide  piirkonnas seljal difuusne erüteem.,L00-L99,1
3808,"CHA2DS2-VASc 3, HAS BLED 1, fikseerunud",I00-I99,1
3809,"1996a., 2006 a. vahetus, VVI-režiim",Z00-Z99,1
3810,. Parem põlv - TEP.,Z00-Z99,1
3811,"E. coli ja Providencia stuartii, ESBL negatiivsed",N00-N99,1
3812,2010 59% stenoos ühes unearteris.,I00-I99,1
3813,"Emaka (v.a emakakael) muud põletikuta haigusseisundid, veriemakas e hematomeetra",N00-N99,1
3814,Cicatrix uteri N I . Grav. in h. 39+4,O00-O99,1
3815,"Kombineeritud genees: kasvaja, posthemorraagiline, rauavaegus, krooniline neerupuudulikkus, vit. B12 defitisiit",D50-D89,1
3816,"1997, 2008, juuni 2015 a.",I00-I99,1
3817,"Paroksüsmaalne; CHA2DS2 VASc 4, HAS-BLED 1",I00-I99,1
3818,"Mõlema alajäseme kaotus [mistahes tasemel, v.a ainult varbad]; allpool põlve",Z00-Z99,1
3819,Grav. in hebd. 41+0. PROM partialis (al. 29.09.),O00-O99,1
3820,Cicatrix uteri N I. Emaka armi dehistsents,O00-O99,1
3821,"Rasedusaegne gonorröa, klamüdioos ja trihhomonoos",O00-O99,1
3822,"Kapsulaarne läätse pseudoeksfoliatsiooniga (esmane; residuaal- e) jääkglaukoom
oc. utr.; os postop.",H00-H59,1
3823,"Teadmata ajast, permanentne; CHAD2DS2-VASC 3, HASBLED 2",I00-I99,1
3824,"NSTEMI, OM 5 -> 1, BMS, 01.10.15.",Z00-Z99,1
3825,"CHADS-VASc 2, HAS-BLED 0; persisteeriv",I00-I99,1
3826,Vasaku puusaliigese endoproteesimise järgselt S.aureus haavakülvis.,L00-L99,1
3827,"02.10.15., SPL2 (5) -> (1) DES, C (044) -> (011) DES",Z00-Z99,1
3828,"Korduv, 2014, juuni ja oktoober",H00-H59,1
3829,"CHADS-VASc 2, HAS-BLED 1; persisteeriv",I00-I99,1
3830,"Paremal ACI alguskohas stenoos ca 65%, vasemal ACI alguskohas stenoos 64- 70%.",I00-I99,1
3831,"Kuse-suguelundite implantaatide olemasolu, ureeteri stent dex (09/2015)",Z00-Z99,1
3832,Grav. in hebd. 40+2. PROM 30tundi.,O00-O99,1
3833,"CHADS-VASc 3, HAS-BLED 1; paroksüsmid",I00-I99,1
3834,UH alusel mõlema jala VFS-s ja õndlaveenis rekanaliseerunud trombimassid,I00-I99,1
3835,"Aterosklerootiline kardiovaskulaarhaigus (nii kirjeldatud)
mõlema alajäseme amputatsiooniga gangreenist",I00-I99,1
3836,"Roidemurd, kinnine, paremal VII roide murd",None,1
3837,Trauma tagajärjel äge närvi pitsumise sündroom.,G00-G99,1
3838,"CHADS2-VASC 2, HAS-BLED 1, EHRA II, paroksüsmaalne",I00-I99,1
3839,Ortopeediliste liigeseimplantaatide olemasolu - TAP coxae dex 05.2015,Z00-Z99,1
3840,Nimme ja muude lülivaheketaste haigussesundid radikulopaatiaga - 12.2014 HLE L5 ja ILE 3/4 dex decompressiva,M00-M99,1
3841,Kombineeritud: verekaotus ja krooniline haigus,D50-D89,1
3842,"Juuni, juuli , august 2015.a.",I00-I99,1
3843,"CHADS-VASc 3, HAS-BLED 1; persisteeruv, siinusrütm taastatud elektrilise kardioversiooniga 12.10.15",I00-I99,1
3844,1999 LAD 500-> 100; 22.10.15 Š: LIMA - A (1); V - DIP (1) PKI: D(3 2 4) - DES x 2 - (2 2 2),Z00-Z99,1
3845,Pankrease peaosa tuumori kahtlus KT-l,Z00-Z99,1
3846,Spontaansed laikverevalumid;pikaajalise  GKK ravi foonil,R00-R99,1
3847,"Grav. in hebd. 27+2. KATE kahtlus, mis ei kinnitunud. Seedetrakti viirusinfektsioon?",O00-O99,1
3848,P T3A N0 M0 G1 R0; opereeritud 2013 a.,C00-D48,1
3849,"Kuse-suguelundite implantaatide olemasolu, vasaku ureeteri stent 28/10/15",Z00-Z99,1
3850,"CHADS2-VASC 6, HAS-BLED 2, EHRA I, paroksüsmaalne",I00-I99,1
3851,Grav. in hebd. 35+6. Foetus mortus.,O00-O99,1
3852,"CHA2DS2+VASc 4, HAS BLED 2, EHRA 2",I00-I99,1
3853,"Südamekahjustusega hüpertooniatõbi ilma (kongestiivse) südamepuudulikkuseta, R3 (-)",I00-I99,1
3854,"- mõlemad põlveliigesed, vasak puusaliiges",Z00-Z99,1
3855,"Neeru (v.a neeruvaagna) pahaloomuline kasvaja (parema, ainsa neeru)",C00-D48,1
3856,"CHADS2-VASC 2, HAS-BLED 1; persisteeruv",I00-I99,1
3857,Status post PTA a. femoralis superficialis bilateralis,Z00-Z99,1
3858,"Silmasisese e intraokulaarse läätse olemasolu, OU",Z00-Z99,1
3859,"E pahaloomuline kasvaja
Anamneesis opereeritud 1996. aastal",None,1
3860,Ortopeediliste liigeseimplantaatide olemasolu; vasaku põlve totaalprotees,Z00-Z99,1
3861,"Karotiid- e unearteri sulgus ja stenoos - dex endarterektoomia 2014, sin vana oklusioon",I00-I99,1
3862,Pöörli limapaunapõletik e bursiit - sept. 2015,M00-M99,1
3863,"CHADS-VASc 6, HAS-BLED 3; permanentne kodade virvendusarütmia",I00-I99,1
3864,Lümfoomi tõttu saanud 2001. aastal kiiritus- ja keemiaravi,Z00-Z99,1
3865,"Keskmise raskusega pulmonaalhüpertensioon, kopsuringe rõhk 65 mmHg",I00-I99,1
3866,"Südamekahjustusega hüpertooniatõbi (kongestiivse) südamepuudulikkusega
II aste, dekompensatsioon",I00-I99,1
3867,"Uinumise ja une säilitamise häired [insomniad]
tarvitab undsoodustavaid ravimeid",G00-G99,1
3868,"Cx, OM 30.09.15, LAD 19.11.15",Z00-Z99,1
3869,"CHADS2-VASC 3, HAS-BLED 1, paroksüsmaalne",I00-I99,1
3870,"CHADS2-VASC 1, HAS-BLED 1, paroksümaalne",I00-I99,1
3871,"Kombineeritud genees: kroonilise haiguse aneemia, mao erosioonid",D50-D89,1
3872,"Äge ülalõuaurkepõletik e maksillaarsinu[s]iit e haimoriit, sin",J00-J99,1
3873,"Hilise algusega dementsus alzheimeri tõvest, muud ja segatüüpi kaasuvad sümptomid",F00-F99,1
3874,"Vitamiin B12, D vitamiini ja foolhappe defitsiit",O00-O99,1
3875,Insuldi (täpsustamata kas hemorraagia või infarkt) jääknähud 2011,I00-I99,1
3876,"Käärsoole (pärilik) polüpoos
Hereditary nonpolyposis colorectal cancer (HNPCC) e. Lynchi sündroom",C00-D48,1
3877,28.10.15: mitraalklapi bioproteesimine ja trikuspidaalplastika,Z00-Z99,1
3878,Gemelli. Grav in hebd. 38+3. I kaksis peaseisus. II kaksik tuharseisus.,O00-O99,1
3879,"- op, 2013 sitnigraafia normis",C00-D48,1
3880,Rinna fibroadenoos - op 2012,N00-N99,1
3881,"Südamekahjustusega hüpertooniatõbi ilma (kongestiivse) südamepuudulikkuseta
II aste, organikahjustus 3, kõrge lisarisk",I00-I99,1
3882,"Vasakul, 7x9 mm, paisu ei põhjusta",N00-N99,1
3883,"Permanentne; CHA2-DS2-VASc 5, HAS-BLED 3",I00-I99,1
3884,"Persisteeruv, CHA2DS2-VASc 3; HAS-BLED 3",I00-I99,1
3885,"Vasemal frontaalsel transitsionaalne meningioom, WHO GI",C00-D48,1
3886,"17.11.15 sepsise foonil, SEKV -> SR, CHA2DS2-VASc=4, HASBLED=3",I00-I99,1
3887,Status post amputationem fem dex.,Z00-Z99,1
3888,"Silmasisese e intraokulaarse läätse olemasolu, odex",Z00-Z99,1
3889,Cysta corporis lutei ovarii dex,N00-N99,1
3890,"A pahaloomuline kasvaja
Papillaarne uroteliaalne low grade tuumor",None,1
3891,: (antikoagulandi poolt põhjustatud seedetrakti verejooks),None,1
3892,"E pahaloomuline kasvaja; adenokartsinoom G2
TNM: c T0 c N1 M1 G2 IVBst 04",C00-D48,1
3893,"Üleneva aordi dilatatsioon kuni 6,6 cm",I00-I99,1
3894,Loote südame vasema poole hüpoplaasia sündroom.,O00-O99,1
3895,Naha muud atroofilised haigusseisundid; steroidatroofia,L00-L99,1
3896,<br />CHA2DS2-VASc 4  HAS-BLED2 EHRA 3,I00-I99,1
3897,Alajäseme muud mononeuropaatiad - mõõdukas parees,G00-G99,1
3898,Dystocia uterina secundaria. Stimulatio partus cum S. Oxytocini.,O00-O99,1
3899,Sünnituse kestvus 1t 58 min.,O00-O99,1
3900,"I lootel Downi sündroom, II tühi lootemuna",O00-O99,1
3901,"Neeru (v.a neeruvaagna) pahaloomuline kasvaja
 opereeritud",C00-D48,1
3902,Debilitas dolorum I. Amniotomia.Analgesia epiduralis. Stimulatio partus cum S. Oxytocini.,O00-O99,1
3903,"Muu täpsustatud hüpotüreoos, autoimmuunne türeoidiit",E00-E90,1
3904,30.12.15; VVI. baasfrekventsiga 60 x/min,Z00-Z99,1
3905,"CHA2DS2-VASc 7, HAS-BLED 2, EHRA 2",I00-I99,1
3906,"Ülasagar, bronh või kopsoper. 2008 a.",C00-D48,1
3907,Jäsemete arterite ateroskleroos dgn al.2013 a.,I00-I99,1
3908,"Südamekahjustusega hüpertooniatõbi ilma (kongestiivse) südamepuudulikkuseta II aste, 3 ü/kõrge risk",I00-I99,1
3909,"CHA2DS2-VASc 5, HAS-BLED 3p, ERHA II",I00-I99,1
3910,2009 a. aordi-ja mitraalklapi bioproteesid,Z00-Z99,1
3911,"Kombineeritud genees:alimentaarne,krooniline neerupuudulikkus,kahtlus seedetrakti veritsusele",D50-D89,1
3912,Status post explantationem F-P sin. (01/2016; 2009),Z00-Z99,1
3913,"DDDR, oktoober 2013, SSS tõttu",Z00-Z99,1
3914,"Läbipõetud,  12/2015 HCV RNA 0",A00-B99,1
3915,"Fikseerunud( cha2ds2-vasc5, HAS-BLED 3, EHRA3 )",I00-I99,1
3916,"Vasemal fossa ovaricas üksik sissetõmme, mis resetseeritud ning paremal C.Douglases väike hele ala koaguleeritud",N00-N99,1
3917,Cixatrix uteri No 2 . Grav in hebd 39+2,O00-O99,1
3918,"Menetlusjärgne hüpotüreoos, Ca glan.thyreoidea operata",O00-O99,1
3919,"Rasedust, sünnitust ja sünnitusjärgset perioodi tüsistavad sisesekretsiooni-, toitumis- ja ainevahetushaigused
, Ca glan.thyreoidea operata",O00-O99,1
3920,"Debilitas dolorum I,II. Väljutusjõudude nõrkus. Stim. cum Oxytocini. Epiduraalanalgeesia.",O00-O99,1
3921,"CHA2 DS2-VASc 4p, HAS-BLED 4p; EHRA II",I00-I99,1
3922,Debilitas dolorum I. Analgesia epiduralis. Stimulatio cum Oxytocini.,O00-O99,1
3923,Ägenemine; 12.01.16 vasakpoolse ureeteri stentimine.,N00-N99,1
3924,Aterosklerootiline südamehaigus ( 1. soone koronaarhaigus 1D A(511) C(10) OM1(1) D(200) DIP(0) DPL(0) K:D-A,I00-I99,1
3925,Parema kopsu üla. kesk ja alasagaras,J00-J99,1
3926,Vasakul rangluu alusi; sai keemia- ja kiiritusravi; retsidiivita,Z00-Z99,1
3927,"Kroonilisest hüpoksiast põhjustatud pulmonaalhüpertensioon, 20.01.16 sPAP 57 mmHg ehhoKG-l mõõdetuna",I00-I99,1
3928,St. post fracturam femoris dex,S00-T98,1
3929,Status post fracturam tibiae dex.,S00-T98,1
3930,Osteopeenia (diagnoositud oktoober 2013 DEXA-l),R00-R99,1
3931,"1,2 cm-ne adenoom vasakus neerupealises",E00-E90,1
3932,"Anamneesis
melanoom vasakult säärelt opereeritud 2009",Z00-Z99,1
3933,"Permanetne, CHA2DS2-VASc 2 punkti, HASBLED 0",I00-I99,1
3934,Cystoma ovarii magna. Ulatub palp. nabani.,C00-D48,1
3935,"CHA2Ds2-VASC 3, HAS-BLED 1, permanentne",I00-I99,1
3936,". Läbipõetud, 2015/12 HCV RNA 0.",A00-B99,1
3937,Status post luxationem art. humeroscapularis dex,S00-T98,1
3938,"Dekompensatsioon (kopsuturse), III st. NYHA",I00-I99,1
3939,"Parempoolne tuumornefrektoomia 2010, vasema neeru resektsioon 2011",Z00-Z99,1
3940,"Rasedust, sünnitust ja sünnitusjärgset perioodi tüsistavad psüühikahäired ja närvisüsteemihaigused- EPILEPSIA",O00-O99,1
3941,"CHADS2-VASC 5, HAS-BLED 3,persisteeruv, siinusrütm taastunud medikamentoosselt",I00-I99,1
3942,"NSTEMI 2013, parema pärgarteri PTKI ja stentimine",I00-I99,1
3943,Vasaku pindmise reiearteri ja sääre arterite stentimine.,Z00-Z99,1
3944,"I pahaloomuline kasvaja
opereeritud 2014; varasemalt: Staadium arvel 3B; p T4A N1B M0 G2 IIIBst",C00-D48,1
3945,Pärasoole anastomoosi piirkonna haavandumised; histoloogiliselt maliigsuseta,K00-K93,1
3946,Südamekahjustusega hüpertooniatõbi (kongestiivse) südamepuudulikkusega. II aste.,I00-I99,1
3947,"Hälbeline glükoositaluvuse kats - glükoositolerantsushäire, prediabeet",R00-R99,1
3948,"09.02.16 Cx, SPL (1 DES),  15.02.16 RCA, DIP.",Z00-Z99,1
3949,"Histoloogiliselt H. pylori positiivne, kolmikravi saanud",K00-K93,1
3950,Adenokartsinoom IIIB st; opereeritud 23.3.2015,C00-D48,1
3951,Kopsu metastaaside kahtlus rö-thorax alusel,C00-D48,1
3952,Dystocia uterina primaria. Stimulatio partus cum T.Desaminooxytocini.,O00-O99,1
3953,"II st, 1991a opereeritud maovähi tõttu",Z00-Z99,1
3954,"Mao antrumi erosioonid, H. pylori negatiivne",K00-K93,1
3955,"Vasaku rinna kartsinoom, 2010 opereeritud",C00-D48,1
3956,Vasakul III kraniaalnärvi parees. isheemiline,G00-G99,1
3957,"Tagasihoidlikult väljendunud, H. pylori negatiivne",K00-K93,1
3958,Ulatuslikud kukkumisjärgsed verevalumid naha all.,D50-D89,1
3959,"Persistentne; CHA2DS2VASc 5, HAS-BLED 3",I00-I99,1
3960,"1986 inf STEMI, 2007 ant STEMI",I00-I99,1
3961,"CHA2DS+VASc 5, HAS BLED 3, EHRA 2",I00-I99,1
3962,"Ema hooldamine tuharseisu (tuharate eesasetsuse) korral
Praesentatio clunium foetus",O00-O99,1
3963,II tüüpi diabeet. Metformiin ravil,O00-O99,1
3964,Omandatud neerutsüst (mõlema neeru kotrikaalsed tsüstid),N00-N99,1
3965,"PTKA 2006.a D(512)->D(112), 02.03.16 Di1(4) -> (2), DES",Z00-Z99,1
3966,". II st, 1991a opereeritud maovähi tõttu",Z00-Z99,1
3967,"Mõlemas kopsus alasagaras S10-s (paremal segmentaarse arteri harnemiskohal, vasemal subsegmentaarses harus)",I00-I99,1
3968,"E healoomuline kasvaja
tubulaarne adenoom, eemaldatud",None,1
3969,2010 PTKA + stent: D,Z00-Z99,1
3970,A pahaloomuline kasvaja. Papillaarne uroteliaalne kasvaja,None,1
3971,"Paikmega seotud (fokaalne; partsiaalne) sümptomaatiline epilepsia ja komplekssete osaliste hoogudega epileptilised sündroomid
Remissioonis ravita",G00-G99,1
3972,"Südamekahjustusega hüpertooniatõbi ilma (kongestiivse) südamepuudulikkuseta. OK I, mõõdukas risk.",I00-I99,1
3973,"2006 radikaalne prostatektoomia, 2013 parempoolne tuumornefrektoomia. Neeruvähi tõttu hetkel 6sunitiniib ravil. 2014 opereeritud 2-l korral kopsumetastaasidee tõttu paremas kopsus (parema kopsu ülasagara eemaldamine)",Z00-Z99,1
3974,Paremal jalal külvis proteus mirabilis,L00-L99,1
3975,"Neeru (v.a neeruvaagna) pahaloomuline kasvaja
Vasaku neeru tuumorektoomia 2008",C00-D48,1
3976,09.03.16: Bentalli operatsioon ( aordiklapi bioprotees),Z00-Z99,1
3977,"CHADS-VASC 4, HAS-BLED 2; permanentne",I00-I99,1
3978,Tendinosis m. bicipitis brachii caput longum dex,M00-M99,1
3979,"Ülenev käärsool, status post operata",C00-D48,1
3980,Uriini- ja verekülvidest isoleeritud E.Coli,N00-N99,1
3981,"CHA2DS2VASC 4, HAS-BLED 1, EHRA 0, esmane, persistentne",I00-I99,1
3982,"Permanentne, normofrekventne, CHA2DS2-VASc=4, HASBLED=3, EHRA II",I00-I99,1
3983,"Splenomegaalia (pikimõõt 15,0 cm); lisapõrn (1,76 cm)",D50-D89,1
3984,"CHA2DS2-VASc 5, HAS-BLED 3; permanentne kodade virvendusarütmia",I00-I99,1
3985,Autoimmuunse türeoidiidi tõttu türeoidektoomia juunis 2009,E00-E90,1
3986,"Ilmselt kombineeritud geneesiga: hüpertooniatõbi, 2. tüüpi diabeet; II-III staadium",N00-N99,1
3987,2013 läbipõetud peaajuinfarkt vasaku keskmise ajuarteri piirkonnas,I00-I99,1
3988,"Esmane generaliseerunud (osteo)artroos
Polyosteoarthrosis def",M00-M99,1
3989,"Diabetes mellitus I, nefropaatia, retinopaatia, sekundaaren hüpertensioon, polüneuropaatia",O00-O99,1
3990,07.04.15 teostatud türeoidektoomia toksilise hulgisõlmelise struuma tõttu,E00-E90,1
3991,"Paremal käel keskmises, vasakul käel kerges astmes",G00-G99,1
3992,Grav in hebd 39+1. Horror partus.,O00-O99,1
3993,Antikoagulantide (käesolev) pikaajaline kasutamine anamneesis(Eliquis),Z00-Z99,1
3994,"Paroksüsmaalne, CHA2DS2-VASc 4; HAS-BLED 1",I00-I99,1
3995,Transsectio NDR et NDU digiti III manus sin,S00-T98,1
3996,"Mujal klassifitseerimata monoartriit; vasakul C3/4 fassettliigese artriit
vasakul C3/4 fassettliigese artriit",M00-M99,1
3997,"Gastopathia erythematosa.
                    Gastritis atrophica.( 31.03.16)",K00-K93,1
3998,"Pahaloomuline kasvaja
sigmakäärsoole pahaloomuline kasvaja, opereeritud 2013 aastal",None,1
3999,Status post fracturam MC V manus dex- 2007 II MKF liigese endoproteesimine (traumajärgne murd). 2011/08 V MKF luu murd- ravitud kipsis,S00-T98,1
4000,Status post arthroplasticam MCP II,Z00-Z99,1
4001,Valikulise keisrilõikega sünnitus 40+1 nädalal,O00-O99,1
4002,"Südamekahjustusega hüpertooniatõbi ilma (kongestiivse) südamepuudulikkuseta, kõrge (3) risk",I00-I99,1
4003,Parema reie ja sääre piirkond,L00-L99,1
4004,Sünnitamise takistus vaagna-vililase täpsustamata di,O00-O99,1
4005,Peaajuinfarkti jääknähud PERH märts 2011,I00-I99,1
4006,PKI: A(4)(1)+ Genous x 1,Z00-Z99,1
4007,Üle mõlema kopsu hulgalise fibroosi ja kolletega.,A00-B99,1
4008,"Sakrumi-, parema abaluu-, parema kanna ja vasaku pahkluu piirkonnas.",L00-L99,1
4009,Hemiparesis sin ( käsi rohkem kui jalg),G00-G99,1
4010,Südamevatsakeste virvendus ja laperdus FA persistens,I00-I99,1
4011,"Äge ülalõuaurkepõletik e maksillaarsinu[s]iit e haimoriit, mõlemapoolne",J00-J99,1
4012,"Esmane generaliseerunud (osteo)artroos (preval. Põlvae- ja puusaliigesed, pideva valusüdroomiga)",M00-M99,1
4013,Neeru (v.a neeruvaagna) pahaloomuline kasvaja vasakul,C00-D48,1
4014,". Inf myocardii pristinus ( 1992 inferioorne, anterolateraalne ).",I00-I99,1
4015,. PTCA + stent 2002,Z00-Z99,1
4016,"Südamekahjustusega hüpertooniatõbi ilma (kongestiivse) südamepuudulikkuseta, mõõdukas risk(2)",I00-I99,1
4017,"III staadium raske raskusaste, suitsetaja",J00-J99,1
4018,Paremal basaalganglionide piirkonnas läbimurdega vatsakestesse.Hemiparesis sp. sin,I00-I99,1
4019,. Vasema aortobifemoraalse šundi oklusioon.,I00-I99,1
4020,"1988, 1999, 2010 AKŠ 1999. Tromb vasemas vatsakeses.",I00-I99,1
4021,- kaks läbipõetud NSTEMI infarkti,I00-I99,1
4022,Äge ülalõuaurkepõletik e maksillaarsinu[s]iit e haimoriit;parempoolne,J00-J99,1
4023,24.07.13 parempoolne hemikolektoomia mes.tromboosi tõttu,Z00-Z99,1
4024,Tür[e]otoksikoos toksilise hulgisõlmelise struumaga (eutüreoidne),E00-E90,1
4025,Sin. II st. Occlusio a femoralis superficialis sin.,I00-I99,1
4026,Varasem müokardiinfarkt 2011 ja AKŠ 2003,I00-I99,1
4027,Menetluse ajal kehaõõnde või operatsioonihaava juhus,S00-T98,1
4028,"Südamekahjustusega hüpertooniatõbi ilma (kongestiivse) südamepuudulikkuseta II aste (organkahjustus II, keskmine kardiovaskulaarne risk)",I00-I99,1
4029,Mujal klassifitseeritud muude haiguste korral esinevad,None,1
4030,"PaO2 63 mmHg, kombineeritud mehhanismiga: astma, emfüseem",J00-J99,1
4031,"Südamekahjustusega hüpertooniatõbi (kongestiivse) südamepuudulikkusega, II raskusaste, risk 2",I00-I99,1
4032,"Südamekahjustusega hüpertooniatõbi (kongestiivse) südamepuudulikkusega II raskusaste kõrge risk, org",I00-I99,1
4033,Muud (omandatud) varvaste moonutised (väljapöörd väikevarvas),M00-M99,1
4034,Muu täpsustatud lülivaheketta nihe [väljasurve] (+),M00-M99,1
4035,Lülisambakanali kitsenemine e spinaalstenoos ( opereeritud),M00-M99,1
4036,. PTKA + STENT 2011a.,Z00-Z99,1
4037,Südamekahjustusega hüpertooniatõbi ilma (kongestiivse) südamepuudulikkuseta UAC-neg,I00-I99,1
4038,"Südamekahjustusega hüpertooniatõbi ilma (kongestiivse) südamepuudulikkuseta II aste (ok II, mõõdukas",I00-I99,1
4039,OP 08 2011A cum met,C00-D48,1
4040,"Südamekahjustusega hüpertooniatõbi (kongestiivse) südamepuudulikkusega, risk 2",I00-I99,1
4041,".
St. post haemorrhoidectomiam 10.03.11.",I00-I99,1
4042,Südamekahjustusega hüpertooniatõbi ilma (kongestiivse) südamepuudulikkuseta; Riskiaste 2; II aste,I00-I99,1
4043,Insuldi (täpsustamata kas hemorraagia või infarkt) jääknähud vasakpoolse halvatuse ja emtsefalopaati,I00-I99,1
4044,Mitraal ja trikuspidaalklappide plastika 1999a,Z00-Z99,1
4045,. St. post TAP genubilat.,Z00-Z99,1
4046,"Südamekahjustusega hüpertooniatõbi ilma (kongestiivse) südamepuudulikkuseta; II aste, organkahjustus",I00-I99,1
4047,Th 12 - L 2 - trauma 2013a.,S00-T98,1
4048,Mitraal(klapi) prolaps Mitraalklapi plastika 1997,I00-I99,1
4049,"Parem põlveliiges endoproteesitud
parem põlveliiges endoproteesitud",M00-M99,1
4050,"Parem põlveliiges endoproteesitud
parem põlveliiges endoproteesitud",Z00-Z99,1
4051,"2010 L1 kompressioonmurd
2010 L1 kompressioonmurd",M00-M99,1
4052,"Kodade virvendusarütmia, tekkeaeg teadmata
kodade virvendusarütmia, tekkeaeg teadmata",I00-I99,1
4053,- C7 > C6 paremal,S00-T98,1
4054,"Südamekahjustusega hüpertooniatõbi ilma (kongestiivse) südamepuudulikkuseta; I aste; Riskiaste 2
I aste",I00-I99,1
4055,"Status post LGBP
Status post LGBP",E00-E90,1
4056,"Liitunud leukoom e sarvkesta-valgelaik, parem silm",H00-H59,1
4057,L3 (Spondylolisthesis L3 ( pseudo ).,M00-M99,1
4058,Ou Dermato/ (os > od),H00-H59,1
4059,"Autoimmuunne tür[e]oidiit
sõlmelisus, türeotoksikoos remissioonis",E00-E90,1
4060,"Anamneesis HGSIL, HPV 16 pos, CIN 1 --> 14.11.14 HGSIL",N00-N99,1
4061,I49.4  . Muu ja täpsustamata enneaegne depolarisatsioon,I00-I99,1
4062,I49.4  Muud südamerütmitused e arütmiad.,I00-I99,1
4063,"Oc dex kuiv, oc sin märg",H00-H59,1
4064,"- hüppeliiges - vasak, õlaliiges vasak( vasakukäeline)",M00-M99,1
4065,"Kerge emakakaeladüsplaasia; CIN I
CIN I",N00-N99,1
4066,Jäseme(te) muud täpsustatud kaasasündinud väärarendid (komppõid),Q00-Q99,1
4067,"Dex 3. st, sin 2 st.",M00-M99,1
